year,month,quarter,state,brand,body_type,fuel_type,sale_price
2023,1,1,NSW,Toyota,SUV,Diesel,59000.0
2022,10,4,NSW,Mazda,Sedan,Diesel,42200.0
2024,12,4,QLD,Kia,Sedan,Diesel,36300.0
2023,5,2,WA,Toyota,SUV,Hybrid,57600.0
2023,2,1,QLD,Mitsubishi,SUV,Hybrid,56100.0
2024,10,4,NSW,Mazda,SUV,Petrol,47800.0
2021,6,2,NSW,BYD,Ute,Electric,93900.0
2024,10,4,ACT,Isuzu,Sedan,Diesel,72200.0
2020,9,3,NSW,Ford,Hatchback,Diesel,47900.0
2021,1,1,WA,Toyota,SUV,Petrol,49500.0
2021,4,2,NSW,Mitsubishi,Hatchback,Petrol,34500.0
2024,1,1,SA,Nissan,Ute,Petrol,41100.0
2024,1,1,VIC,Mitsubishi,SUV,Petrol,51100.0
2023,8,3,VIC,Toyota,SUV,Electric,83900.0
2023,11,4,QLD,Toyota,SUV,Petrol,51200.0
2023,2,1,VIC,Hyundai,Van,Diesel,40300.0
2024,1,1,NSW,Mazda,SUV,Hybrid,58100.0
2022,11,4,VIC,Isuzu,SUV,Petrol,77600.0
2021,8,3,QLD,Isuzu,SUV,Hybrid,89700.0
2020,4,2,NSW,Mazda,Ute,Petrol,41400.0
2024,3,1,NSW,Hyundai,SUV,Hybrid,48500.0
2023,12,4,VIC,Mazda,SUV,Petrol,42500.0
2021,4,2,NSW,Nissan,Sedan,Petrol,34100.0
2019,11,4,QLD,Kia,Sedan,Petrol,29700.0
2024,5,2,NSW,Mitsubishi,Sedan,Petrol,44400.0
2019,1,1,VIC,Ford,Sedan,Diesel,49800.0
2023,11,4,NSW,Mitsubishi,Hatchback,Petrol,37000.0
2024,1,1,VIC,Hyundai,Hatchback,Diesel,35200.0
2022,3,1,NSW,Hyundai,Ute,Petrol,36900.0
2020,6,2,NSW,Mitsubishi,SUV,Diesel,47100.0
2023,1,1,NSW,Mitsubishi,Ute,Hybrid,56700.0
2024,11,4,SA,Mazda,SUV,Diesel,48900.0
2022,12,4,NSW,Toyota,SUV,Petrol,52700.0
2024,2,1,QLD,Hyundai,Van,Diesel,38600.0
2019,12,4,NSW,Ford,Hatchback,Petrol,38200.0
2022,7,3,NSW,Mitsubishi,Sedan,Petrol,41400.0
2023,1,1,VIC,Nissan,Hatchback,Diesel,36700.0
2024,7,3,VIC,Toyota,Wagon,Electric,73300.0
2020,4,2,SA,Mazda,Sedan,Hybrid,39200.0
2024,10,4,SA,Mazda,Sedan,Diesel,37100.0
2022,6,2,QLD,Kia,Ute,Diesel,39800.0
2022,8,3,QLD,Ford,SUV,Electric,82100.0
2020,9,3,VIC,Tesla,SUV,Electric,144800.0
2024,6,2,VIC,Mazda,Ute,Diesel,49200.0
2020,12,4,SA,Mitsubishi,SUV,Petrol,44600.0
2021,11,4,QLD,Nissan,SUV,Hybrid,48500.0
2021,9,3,VIC,Nissan,SUV,Petrol,41600.0
2024,4,2,NSW,Nissan,SUV,Petrol,43500.0
2023,6,2,NSW,BYD,Van,Electric,93800.0
2024,8,3,SA,Nissan,Ute,Diesel,40700.0
2021,9,3,NSW,Mazda,Sedan,Petrol,36800.0
2023,3,1,VIC,Mazda,Van,Petrol,38400.0
2023,2,1,NSW,Toyota,Hatchback,Petrol,40700.0
2024,6,2,WA,Tesla,Sedan,Electric,132700.0
2024,4,2,NSW,Nissan,Hatchback,Diesel,36700.0
2019,1,1,WA,Mazda,SUV,Electric,61700.0
2023,8,3,NSW,Mitsubishi,SUV,Petrol,49800.0
2019,9,3,WA,BYD,SUV,Electric,94700.0
2022,9,3,QLD,Nissan,Ute,Petrol,39700.0
2021,2,1,NSW,Mitsubishi,Sedan,Petrol,39400.0
2021,9,3,VIC,Nissan,Ute,Diesel,43800.0
2021,7,3,NSW,Hyundai,Ute,Diesel,41500.0
2023,5,2,NSW,Hyundai,SUV,Diesel,42600.0
2021,7,3,WA,Kia,SUV,Petrol,37300.0
2023,9,3,VIC,Hyundai,Sedan,Diesel,37700.0
2022,8,3,VIC,Toyota,SUV,Diesel,57700.0
2019,6,2,NSW,Tesla,Ute,Electric,149800.0
2024,4,2,VIC,BYD,Sedan,Electric,88800.0
2021,1,1,WA,BYD,Sedan,Electric,81300.0
2022,6,2,VIC,Hyundai,SUV,Petrol,38100.0
2023,3,1,SA,Kia,Ute,Petrol,36600.0
2021,6,2,SA,Hyundai,Hatchback,Petrol,24800.0
2019,6,2,NSW,Toyota,Wagon,Electric,66500.0
2021,4,2,NSW,Kia,Hatchback,Diesel,31400.0
2024,2,1,WA,Toyota,Sedan,Hybrid,54300.0
2023,9,3,VIC,Toyota,SUV,Electric,75600.0
2023,2,1,NSW,BYD,Ute,Electric,100300.0
2023,3,1,NSW,Toyota,Van,Hybrid,57300.0
2020,10,4,VIC,Nissan,SUV,Hybrid,45900.0
2022,1,1,QLD,Kia,SUV,Petrol,33900.0
2023,7,3,NSW,Nissan,SUV,Diesel,45200.0
2019,1,1,NSW,Toyota,Ute,Diesel,49700.0
2021,11,4,SA,Kia,SUV,Diesel,37400.0
2021,9,3,QLD,Hyundai,SUV,Petrol,35400.0
2022,11,4,VIC,Isuzu,Hatchback,Petrol,55100.0
2024,11,4,QLD,Hyundai,Sedan,Petrol,31700.0
2019,1,1,VIC,Mazda,SUV,Petrol,39600.0
2022,5,2,QLD,Nissan,SUV,Petrol,38100.0
2020,7,3,VIC,Hyundai,SUV,Petrol,38400.0
2024,3,1,NSW,Toyota,Sedan,Hybrid,51900.0
2019,9,3,QLD,Hyundai,SUV,Diesel,40600.0
2022,8,3,VIC,Mitsubishi,Sedan,Hybrid,45800.0
2023,3,1,TAS,Mazda,Ute,Electric,62200.0
2023,5,2,VIC,Ford,Ute,Petrol,58400.0
2022,7,3,SA,Toyota,SUV,Petrol,47400.0
2021,12,4,SA,Mitsubishi,Sedan,Petrol,38400.0
2022,4,2,NSW,BYD,Hatchback,Electric,76000.0
2021,5,2,QLD,Ford,SUV,Hybrid,62200.0
2020,3,1,VIC,Ford,SUV,Petrol,52900.0
2022,9,3,SA,Toyota,Sedan,Hybrid,46100.0
2021,10,4,VIC,Mazda,Ute,Petrol,38900.0
2021,9,3,QLD,Toyota,SUV,Hybrid,56900.0
2023,7,3,VIC,Ford,Ute,Petrol,52100.0
2024,10,4,NSW,Kia,Ute,Hybrid,46000.0
2023,2,1,NSW,Nissan,Hatchback,Petrol,31400.0
2019,7,3,VIC,Toyota,SUV,Petrol,46900.0
2019,7,3,QLD,Mitsubishi,Ute,Diesel,46400.0
2024,11,4,QLD,Kia,SUV,Electric,58600.0
2021,5,2,QLD,Kia,Sedan,Petrol,29500.0
2019,9,3,NSW,Nissan,Sedan,Hybrid,40200.0
2023,12,4,VIC,Mazda,SUV,Hybrid,56000.0
2023,11,4,NSW,Toyota,Hatchback,Hybrid,44300.0
2023,3,1,WA,Tesla,SUV,Electric,170400.0
2021,4,2,TAS,Hyundai,Sedan,Petrol,29000.0
2019,1,1,VIC,Toyota,SUV,Petrol,45000.0
2024,6,2,NSW,Mazda,Ute,Petrol,46600.0
2021,4,2,NSW,Hyundai,SUV,Hybrid,50500.0
2023,1,1,QLD,Mitsubishi,Hatchback,Electric,54000.0
2023,2,1,QLD,Toyota,Hatchback,Hybrid,41000.0
2023,3,1,QLD,Ford,Hatchback,Petrol,43200.0
2021,9,3,NSW,Ford,SUV,Petrol,55900.0
2021,8,3,QLD,Ford,Ute,Electric,77400.0
2023,7,3,QLD,Nissan,SUV,Petrol,38800.0
2024,11,4,VIC,Toyota,Hatchback,Hybrid,47400.0
2024,12,4,VIC,Nissan,Ute,Petrol,43000.0
2019,4,2,NSW,Kia,Sedan,Petrol,29500.0
2020,1,1,VIC,BYD,Ute,Electric,101200.0
2024,8,3,WA,Ford,SUV,Hybrid,69600.0
2023,4,2,VIC,Ford,Sedan,Petrol,46800.0
2024,3,1,WA,Nissan,SUV,Petrol,44200.0
2020,9,3,VIC,Nissan,Wagon,Hybrid,45400.0
2023,10,4,NSW,Mazda,Hatchback,Hybrid,43500.0
2023,4,2,VIC,Mazda,Ute,Hybrid,53000.0
2023,4,2,VIC,Kia,Van,Hybrid,41500.0
2022,9,3,VIC,Nissan,SUV,Petrol,44600.0
2019,12,4,NSW,Hyundai,Hatchback,Petrol,29300.0
2023,11,4,VIC,Mitsubishi,SUV,Diesel,50400.0
2021,12,4,NSW,Tesla,Ute,Electric,150500.0
2022,2,1,NSW,BYD,Ute,Electric,102700.0
2024,12,4,VIC,Kia,SUV,Petrol,39300.0
2022,5,2,NSW,Ford,SUV,Petrol,62600.0
2024,4,2,SA,Nissan,SUV,Hybrid,46700.0
2020,9,3,VIC,Mitsubishi,Wagon,Petrol,40600.0
2023,12,4,QLD,Tesla,SUV,Electric,147400.0
2024,5,2,VIC,Hyundai,Sedan,Hybrid,42600.0
2019,9,3,QLD,Tesla,Ute,Electric,137900.0
2019,11,4,NSW,Mazda,SUV,Petrol,39400.0
2022,9,3,SA,Mazda,Sedan,Petrol,33500.0
2019,2,1,VIC,Tesla,Sedan,Electric,132400.0
2023,9,3,WA,Kia,SUV,Petrol,39800.0
2024,3,1,VIC,Tesla,Ute,Electric,158500.0
2022,4,2,NSW,Mazda,SUV,Hybrid,51500.0
2021,1,1,QLD,Mitsubishi,SUV,Petrol,43300.0
2022,1,1,NSW,Ford,Sedan,Diesel,56700.0
2023,1,1,VIC,Mitsubishi,Sedan,Hybrid,52000.0
2019,9,3,NSW,Mazda,Hatchback,Petrol,29400.0
2023,11,4,QLD,Tesla,Hatchback,Electric,117300.0
2023,8,3,ACT,Isuzu,Sedan,Diesel,71500.0
2023,5,2,VIC,Mazda,SUV,Electric,63800.0
2020,5,2,WA,Hyundai,SUV,Petrol,37300.0
2023,9,3,VIC,Mitsubishi,SUV,Petrol,46300.0
2019,3,1,VIC,Tesla,Sedan,Electric,117200.0
2020,3,1,SA,Tesla,Ute,Electric,137500.0
2024,7,3,WA,Tesla,SUV,Electric,163700.0
2023,9,3,QLD,Hyundai,SUV,Diesel,43700.0
2019,6,2,NSW,Hyundai,Sedan,Diesel,35400.0
2020,2,1,VIC,Mazda,SUV,Petrol,42400.0
2020,1,1,NSW,Toyota,Ute,Petrol,44600.0
2021,2,1,VIC,Tesla,Sedan,Electric,126400.0
2020,1,1,VIC,Toyota,Sedan,Petrol,40700.0
2019,10,4,WA,Nissan,SUV,Petrol,36900.0
2022,10,4,WA,Isuzu,Hatchback,Petrol,58400.0
2023,9,3,VIC,Nissan,SUV,Diesel,47200.0
2023,10,4,NSW,Nissan,Hatchback,Petrol,31300.0
2023,12,4,WA,Ford,SUV,Electric,91900.0
2019,8,3,NSW,Isuzu,Hatchback,Diesel,62600.0
2024,7,3,QLD,Toyota,Ute,Hybrid,53900.0
2024,3,1,NSW,Toyota,SUV,Diesel,55100.0
2024,8,3,VIC,BYD,Hatchback,Electric,86100.0
2024,2,1,TAS,Toyota,Ute,Petrol,42100.0
2024,2,1,NSW,Nissan,SUV,Diesel,45900.0
2022,11,4,VIC,Tesla,SUV,Electric,154600.0
2020,10,4,NSW,BYD,Ute,Electric,96700.0
2023,3,1,SA,Mazda,Ute,Hybrid,48100.0
2023,7,3,WA,Tesla,Ute,Electric,152100.0
2023,1,1,NSW,Toyota,Ute,Petrol,52000.0
2022,8,3,NSW,Isuzu,Ute,Petrol,76100.0
2019,12,4,QLD,Toyota,Ute,Petrol,44500.0
2021,7,3,VIC,Tesla,Sedan,Electric,130300.0
2024,4,2,QLD,Mazda,SUV,Petrol,40400.0
2023,5,2,NSW,Toyota,Hatchback,Petrol,41100.0
2022,10,4,NSW,Ford,SUV,Petrol,54500.0
2021,1,1,QLD,Toyota,SUV,Petrol,47900.0
2021,4,2,NSW,Tesla,Ute,Electric,139500.0
2024,1,1,WA,Mazda,Sedan,Hybrid,47900.0
2023,1,1,NSW,Hyundai,SUV,Petrol,43400.0
2024,10,4,NSW,Kia,SUV,Diesel,43800.0
2022,1,1,TAS,Mazda,Ute,Diesel,39200.0
2023,7,3,VIC,Hyundai,Van,Diesel,38800.0
2020,7,3,QLD,Isuzu,Sedan,Petrol,58200.0
2023,4,2,NSW,Toyota,Sedan,Diesel,46100.0
2022,12,4,QLD,Toyota,SUV,Petrol,48400.0
2022,2,1,QLD,Hyundai,SUV,Petrol,36600.0
2023,12,4,NSW,Ford,SUV,Diesel,64300.0
2024,3,1,WA,Kia,SUV,Petrol,39100.0
2019,8,3,QLD,Hyundai,Sedan,Petrol,29600.0
2024,8,3,VIC,BYD,SUV,Electric,104700.0
2021,11,4,VIC,Toyota,SUV,Petrol,49900.0
2022,11,4,VIC,Ford,Ute,Petrol,57500.0
2019,6,2,NSW,Hyundai,Hatchback,Petrol,26900.0
2021,10,4,VIC,Mitsubishi,Van,Hybrid,49000.0
2022,9,3,VIC,Nissan,Sedan,Petrol,36700.0
2019,11,4,VIC,Kia,SUV,Petrol,33700.0
2022,12,4,QLD,Nissan,Ute,Diesel,38900.0
2024,9,3,VIC,Hyundai,SUV,Diesel,45900.0
2019,4,2,SA,Toyota,Ute,Hybrid,48000.0
2023,12,4,NSW,Toyota,Ute,Hybrid,57200.0
2022,1,1,VIC,Hyundai,Ute,Hybrid,48400.0
2023,1,1,QLD,Hyundai,Van,Electric,52600.0
2021,12,4,VIC,Toyota,Ute,Petrol,48600.0
2020,10,4,VIC,Ford,Ute,Diesel,54700.0
2020,5,2,NSW,Hyundai,SUV,Hybrid,48600.0
2019,2,1,VIC,Toyota,Hatchback,Diesel,37900.0
2020,6,2,NSW,Mazda,SUV,Hybrid,48100.0
2023,7,3,TAS,Nissan,Hatchback,Petrol,29700.0
2024,1,1,NSW,Hyundai,SUV,Petrol,44100.0
2024,6,2,WA,Tesla,SUV,Electric,156000.0
2023,8,3,QLD,Mitsubishi,Hatchback,Electric,54600.0
2019,12,4,VIC,Ford,SUV,Petrol,53100.0
2021,5,2,VIC,Mazda,Hatchback,Diesel,35800.0
2021,12,4,WA,Hyundai,SUV,Petrol,39000.0
2020,7,3,WA,Mitsubishi,Hatchback,Diesel,34000.0
2022,10,4,NSW,Hyundai,Ute,Electric,56100.0
2022,6,2,VIC,Mazda,Ute,Petrol,40800.0
2021,4,2,VIC,Toyota,SUV,Petrol,51400.0
2021,7,3,NSW,Nissan,SUV,Petrol,40700.0
2024,10,4,VIC,Ford,Hatchback,Electric,70800.0
2024,9,3,WA,Mitsubishi,SUV,Hybrid,55400.0
2021,10,4,VIC,Ford,SUV,Petrol,57800.0
2024,10,4,QLD,Nissan,Sedan,Petrol,35800.0
2024,7,3,QLD,Kia,Sedan,Hybrid,40200.0
2021,12,4,VIC,Ford,SUV,Diesel,65300.0
2021,5,2,NSW,Nissan,SUV,Petrol,39600.0
2022,7,3,QLD,Tesla,SUV,Electric,145300.0
2024,3,1,WA,Toyota,Hatchback,Petrol,41000.0
2024,2,1,QLD,Toyota,SUV,Hybrid,57400.0
2019,11,4,NSW,BYD,Wagon,Electric,91600.0
2022,5,2,NSW,Isuzu,SUV,Diesel,87700.0
2022,4,2,NSW,Kia,SUV,Electric,61400.0
2022,5,2,VIC,Kia,Sedan,Diesel,34000.0
2020,8,3,QLD,Mitsubishi,SUV,Diesel,45100.0
2024,12,4,NSW,Ford,Sedan,Diesel,58500.0
2023,4,2,WA,Tesla,Hatchback,Electric,114100.0
2024,9,3,VIC,Toyota,SUV,Electric,82400.0
2024,7,3,QLD,Nissan,Ute,Petrol,39500.0
2023,10,4,ACT,BYD,SUV,Electric,111200.0
2022,12,4,NSW,Mitsubishi,SUV,Petrol,46600.0
2023,7,3,SA,Hyundai,SUV,Petrol,39700.0
2020,8,3,NSW,Toyota,Hatchback,Diesel,39600.0
2023,12,4,VIC,Ford,SUV,Diesel,65300.0
2020,6,2,WA,Mitsubishi,Hatchback,Petrol,35200.0
2023,8,3,SA,Mitsubishi,Sedan,Diesel,42700.0
2020,3,1,VIC,Hyundai,SUV,Petrol,39800.0
2019,10,4,VIC,Mitsubishi,Sedan,Petrol,35000.0
2020,10,4,QLD,Isuzu,Hatchback,Petrol,53800.0
2019,1,1,WA,Toyota,Ute,Diesel,46700.0
2023,6,2,NSW,Ford,Sedan,Hybrid,64700.0
2023,1,1,WA,BYD,Hatchback,Electric,83500.0
2022,9,3,VIC,Kia,SUV,Hybrid,44700.0
2020,2,1,VIC,Mitsubishi,Hatchback,Hybrid,40300.0
2019,11,4,VIC,Kia,Hatchback,Petrol,27100.0
2019,2,1,VIC,Nissan,Ute,Diesel,38300.0
2020,7,3,SA,Toyota,Hatchback,Petrol,34100.0
2024,2,1,VIC,Ford,Sedan,Petrol,48200.0
2020,10,4,SA,Toyota,Ute,Petrol,44300.0
2021,8,3,NSW,Toyota,Sedan,Petrol,40600.0
2019,6,2,QLD,Hyundai,SUV,Petrol,35100.0
2020,7,3,WA,Toyota,Sedan,Petrol,37600.0
2022,7,3,QLD,Nissan,SUV,Diesel,42300.0
2023,6,2,QLD,Nissan,Sedan,Petrol,34000.0
2020,10,4,VIC,Hyundai,SUV,Petrol,37300.0
2019,11,4,WA,Mitsubishi,SUV,Petrol,40300.0
2022,9,3,WA,Kia,SUV,Petrol,39600.0
2020,9,3,NSW,Isuzu,Hatchback,Petrol,51100.0
2020,7,3,WA,Mitsubishi,SUV,Petrol,46100.0
2024,9,3,VIC,Toyota,Ute,Petrol,49100.0
2023,10,4,NSW,BYD,SUV,Electric,110200.0
2022,3,1,WA,BYD,Sedan,Electric,84800.0
2022,3,1,VIC,Kia,SUV,Diesel,42300.0
2022,1,1,WA,Nissan,SUV,Hybrid,50800.0
2022,5,2,NSW,Nissan,Sedan,Petrol,34400.0
2023,4,2,NSW,Kia,Sedan,Petrol,32300.0
2023,2,1,VIC,Mitsubishi,SUV,Hybrid,55200.0
2020,9,3,NSW,Nissan,Sedan,Petrol,32300.0
2022,3,1,QLD,Mazda,Hatchback,Petrol,28500.0
2022,8,3,NSW,Hyundai,SUV,Diesel,42200.0
2024,6,2,VIC,Toyota,SUV,Diesel,58600.0
2023,5,2,NSW,Nissan,Ute,Diesel,44400.0
2022,1,1,NSW,BYD,SUV,Electric,105000.0
2019,4,2,QLD,Toyota,Wagon,Diesel,40800.0
2023,3,1,NSW,Nissan,Sedan,Petrol,37400.0
2019,1,1,QLD,Tesla,Sedan,Electric,115900.0
2021,12,4,SA,Isuzu,Sedan,Petrol,59900.0
2020,5,2,QLD,Toyota,Sedan,Petrol,39500.0
2023,6,2,WA,Kia,SUV,Hybrid,47400.0
2020,2,1,NSW,Tesla,Van,Electric,136100.0
2022,3,1,NSW,Kia,Sedan,Hybrid,40000.0
2024,11,4,WA,Tesla,SUV,Electric,158000.0
2020,6,2,QLD,Isuzu,Sedan,Petrol,61500.0
2022,4,2,QLD,Hyundai,SUV,Petrol,38700.0
2022,9,3,QLD,Isuzu,SUV,Petrol,72000.0
2019,5,2,VIC,Toyota,Ute,Petrol,46700.0
2024,4,2,NSW,Mazda,Ute,Petrol,43900.0
2019,2,1,QLD,Toyota,Sedan,Petrol,36300.0
2022,6,2,QLD,Hyundai,SUV,Electric,54500.0
2023,10,4,VIC,Hyundai,Sedan,Petrol,34200.0
2023,2,1,WA,Isuzu,SUV,Petrol,80700.0
2023,12,4,VIC,Mitsubishi,Sedan,Petrol,42900.0
2021,7,3,NSW,Ford,Sedan,Petrol,49200.0
2019,3,1,WA,Mitsubishi,Ute,Petrol,40500.0
2023,9,3,QLD,Toyota,Hatchback,Hybrid,44900.0
2022,11,4,VIC,Toyota,Hatchback,Petrol,38400.0
2024,5,2,NSW,Mitsubishi,Wagon,Electric,68400.0
2024,8,3,NSW,Mitsubishi,Wagon,Diesel,49000.0
2024,11,4,QLD,BYD,Ute,Electric,102000.0
2022,6,2,VIC,Ford,Van,Diesel,60900.0
2021,12,4,WA,Tesla,Hatchback,Electric,118600.0
2024,10,4,SA,Tesla,Ute,Electric,136500.0
2022,8,3,WA,Nissan,SUV,Petrol,39200.0
2020,11,4,VIC,Mazda,SUV,Diesel,47500.0
2024,12,4,QLD,Kia,Hatchback,Diesel,32400.0
2024,3,1,VIC,Mitsubishi,Sedan,Petrol,41100.0
2022,3,1,NSW,Nissan,Hatchback,Petrol,32200.0
2019,5,2,NSW,Mazda,SUV,Hybrid,52700.0
2021,11,4,VIC,Kia,SUV,Petrol,39100.0
2024,10,4,SA,Hyundai,Ute,Petrol,37700.0
2024,3,1,NSW,Kia,Hatchback,Petrol,28900.0
2020,8,3,NSW,Mazda,SUV,Petrol,43300.0
2019,10,4,ACT,Toyota,Hatchback,Petrol,34100.0
2024,12,4,NSW,Kia,Ute,Petrol,40500.0
2021,8,3,QLD,Hyundai,SUV,Diesel,38100.0
2022,2,1,VIC,Toyota,SUV,Petrol,50800.0
2024,12,4,NSW,Hyundai,SUV,Hybrid,51800.0
2019,4,2,SA,Toyota,SUV,Diesel,49200.0
2023,10,4,NSW,Nissan,Sedan,Petrol,37200.0
2019,1,1,VIC,Kia,SUV,Petrol,33100.0
2021,4,2,NSW,Isuzu,SUV,Diesel,85400.0
2024,12,4,NSW,Ford,Hatchback,Diesel,49500.0
2022,11,4,NSW,Nissan,Sedan,Diesel,38700.0
2024,4,2,NSW,Ford,Ute,Hybrid,75900.0
2022,10,4,NSW,Kia,SUV,Petrol,39100.0
2021,9,3,QLD,Ford,Hatchback,Diesel,45100.0
2020,3,1,VIC,Tesla,Hatchback,Electric,112700.0
2021,2,1,VIC,Kia,Sedan,Petrol,32500.0
2021,9,3,VIC,Mazda,Hatchback,Petrol,32500.0
2019,9,3,SA,Toyota,Hatchback,Petrol,32800.0
2021,1,1,SA,Mitsubishi,Ute,Diesel,47800.0
2022,6,2,QLD,Ford,Ute,Diesel,56800.0
2023,10,4,WA,Toyota,SUV,Diesel,56900.0
2023,8,3,NSW,Hyundai,SUV,Hybrid,52000.0
2023,3,1,VIC,Kia,SUV,Electric,59100.0
2019,11,4,QLD,Isuzu,SUV,Diesel,73300.0
2020,9,3,QLD,Toyota,SUV,Petrol,48000.0
2023,2,1,VIC,Hyundai,Hatchback,Hybrid,34100.0
2022,6,2,VIC,Isuzu,SUV,Diesel,81400.0
2019,1,1,TAS,Mitsubishi,Wagon,Diesel,38600.0
2024,7,3,WA,Mazda,Sedan,Electric,54600.0
2023,3,1,VIC,Isuzu,SUV,Petrol,81900.0
2022,7,3,QLD,Ford,Sedan,Petrol,45000.0
2019,4,2,NSW,Kia,SUV,Petrol,34700.0
2023,9,3,NSW,Nissan,Wagon,Hybrid,49500.0
2023,5,2,VIC,Nissan,Hatchback,Diesel,34000.0
2024,3,1,VIC,Hyundai,SUV,Diesel,46100.0
2023,8,3,NSW,Toyota,Van,Diesel,54500.0
2024,6,2,WA,Hyundai,Ute,Diesel,44100.0
2022,2,1,VIC,Toyota,SUV,Hybrid,63000.0
2020,3,1,VIC,Toyota,Ute,Petrol,42300.0
2023,8,3,NSW,Hyundai,Ute,Hybrid,44600.0
2023,10,4,NSW,Nissan,SUV,Hybrid,51800.0
2023,7,3,WA,Nissan,Ute,Diesel,41400.0
2020,10,4,QLD,Kia,SUV,Petrol,34400.0
2020,6,2,SA,Kia,Sedan,Petrol,28100.0
2024,1,1,TAS,Toyota,SUV,Hybrid,57700.0
2023,9,3,VIC,Mazda,Van,Petrol,39200.0
2024,3,1,NSW,Toyota,Ute,Petrol,50200.0
2023,5,2,WA,BYD,SUV,Electric,104200.0
2023,7,3,TAS,Toyota,SUV,Petrol,43900.0
2023,7,3,QLD,Nissan,SUV,Diesel,45700.0
2024,3,1,QLD,Mitsubishi,Ute,Hybrid,55500.0
2023,4,2,QLD,Mazda,SUV,Hybrid,53600.0
2023,10,4,VIC,Toyota,Hatchback,Petrol,39900.0
2020,7,3,VIC,Mitsubishi,Van,Diesel,46400.0
2022,8,3,WA,Nissan,Ute,Hybrid,49200.0
2023,2,1,QLD,Tesla,SUV,Electric,144200.0
2021,9,3,NSW,Hyundai,SUV,Petrol,36900.0
2020,7,3,VIC,Mitsubishi,Sedan,Petrol,39700.0
2021,8,3,NSW,Hyundai,Sedan,Hybrid,38800.0
2020,6,2,NSW,Nissan,Ute,Diesel,41600.0
2020,6,2,SA,BYD,Sedan,Electric,75400.0
2022,9,3,NSW,Mitsubishi,SUV,Diesel,50500.0
2024,4,2,NSW,Ford,Hatchback,Petrol,47500.0
2022,11,4,NSW,Mitsubishi,SUV,Hybrid,56500.0
2020,11,4,QLD,Hyundai,Sedan,Petrol,29900.0
2019,5,2,VIC,Toyota,Ute,Diesel,45900.0
2023,9,3,NSW,Hyundai,SUV,Electric,65000.0
2021,1,1,NSW,Nissan,Ute,Hybrid,49700.0
2024,4,2,NSW,Mitsubishi,Hatchback,Hybrid,44800.0
2023,7,3,VIC,Toyota,Ute,Petrol,50100.0
2024,11,4,NSW,Nissan,SUV,Electric,66600.0
2021,9,3,SA,Mazda,SUV,Petrol,40300.0
2023,11,4,VIC,Mazda,SUV,Hybrid,55600.0
2021,12,4,NSW,Mazda,SUV,Petrol,45700.0
2024,10,4,QLD,Kia,Van,Diesel,36600.0
2023,6,2,VIC,Kia,Ute,Petrol,34700.0
2021,12,4,QLD,Ford,SUV,Diesel,56800.0
2021,8,3,NSW,Tesla,Hatchback,Electric,111100.0
2020,9,3,VIC,Hyundai,Ute,Petrol,33800.0
2023,10,4,QLD,BYD,SUV,Electric,100100.0
2020,4,2,SA,Toyota,SUV,Petrol,43600.0
2023,1,1,NSW,BYD,SUV,Electric,116100.0
2021,8,3,VIC,Mitsubishi,Wagon,Diesel,43100.0
2023,2,1,VIC,Tesla,Sedan,Electric,146000.0
2024,11,4,SA,Ford,Hatchback,Hybrid,53200.0
2023,1,1,SA,Tesla,SUV,Electric,158700.0
2023,7,3,NSW,Toyota,Hatchback,Petrol,40900.0
2020,12,4,NSW,Isuzu,SUV,Petrol,76300.0
2019,10,4,VIC,Toyota,Wagon,Petrol,42800.0
2023,9,3,NSW,Toyota,Hatchback,Hybrid,46700.0
2021,11,4,VIC,Kia,SUV,Hybrid,45200.0
2022,12,4,NSW,Tesla,Ute,Electric,162100.0
2019,12,4,QLD,Toyota,Ute,Diesel,45100.0
2021,9,3,SA,Nissan,Hatchback,Petrol,26600.0
2019,3,1,TAS,Nissan,SUV,Petrol,36400.0
2024,6,2,VIC,Mitsubishi,Sedan,Electric,65300.0
2020,7,3,VIC,Ford,Hatchback,Petrol,42700.0
2022,10,4,WA,BYD,Ute,Electric,93100.0
2019,9,3,NSW,Hyundai,SUV,Petrol,37800.0
2023,2,1,QLD,Ford,Hatchback,Petrol,40300.0
2021,8,3,VIC,Nissan,SUV,Diesel,47500.0
2024,7,3,NSW,Nissan,Ute,Hybrid,48800.0
2024,4,2,VIC,Nissan,SUV,Petrol,45900.0
2021,2,1,NSW,Mazda,SUV,Diesel,44500.0
2024,8,3,QLD,Mazda,Sedan,Diesel,37400.0
2024,11,4,NSW,Mazda,Sedan,Petrol,37500.0
2024,5,2,NSW,Ford,Sedan,Petrol,50800.0
2024,6,2,NSW,Hyundai,Sedan,Diesel,39700.0
2020,11,4,WA,Hyundai,SUV,Petrol,35100.0
2023,7,3,VIC,Mitsubishi,SUV,Hybrid,58200.0
2019,10,4,VIC,BYD,Ute,Electric,89100.0
2019,1,1,VIC,Tesla,SUV,Electric,154300.0
2024,8,3,VIC,Isuzu,Sedan,Petrol,62900.0
2021,4,2,NSW,Toyota,Ute,Petrol,46000.0
2023,9,3,QLD,Toyota,Hatchback,Petrol,36700.0
2024,1,1,NSW,BYD,Ute,Electric,112800.0
2024,11,4,NSW,Kia,SUV,Petrol,42500.0
2024,2,1,QLD,Kia,Hatchback,Diesel,32700.0
2020,6,2,NSW,Toyota,Wagon,Petrol,40300.0
