date,city,month,day_of_year,temp_max,temp_min,temp_range,rainfall_mm,uv_index
2023-06-17,Adelaide,6,168,18.9,9.8,9.1,0.0,7.4
2023-06-18,Adelaide,6,169,12.3,1.5,10.8,0.0,7.6
2023-06-19,Adelaide,6,170,14.8,8.8,6.0,0.0,6.3
2023-06-20,Adelaide,6,171,17.6,11.4,6.2,0.0,7.2
2023-06-21,Adelaide,6,172,16.9,7.1,9.8,0.0,6.1
2023-06-22,Adelaide,6,173,16.9,6.8,10.1,0.0,7.4
2023-06-23,Adelaide,6,174,15.8,6.7,9.1,0.0,6.0
2023-06-24,Adelaide,6,175,16.4,8.0,8.4,3.0,6.1
2023-06-25,Adelaide,6,176,18.2,10.0,8.2,1.4,6.3
2023-06-26,Adelaide,6,177,14.0,4.6,9.4,0.0,7.3
2023-06-27,Adelaide,6,178,11.4,-0.2,11.6,0.0,7.2
2023-06-28,Adelaide,6,179,17.1,6.0,11.1,0.0,6.0
2023-06-29,Adelaide,6,180,20.4,8.7,11.7,0.0,6.6
2023-06-30,Adelaide,6,181,13.7,3.5,10.2,0.0,7.7
2023-07-01,Adelaide,7,182,17.3,7.8,9.5,0.1,6.3
2023-07-02,Adelaide,7,183,13.2,6.9,6.3,1.9,6.1
2023-07-03,Adelaide,7,184,16.3,8.2,8.1,0.2,6.5
2023-07-04,Adelaide,7,185,16.3,6.3,10.0,0.4,6.4
2023-07-05,Adelaide,7,186,13.9,5.4,8.5,0.7,7.3
2023-07-06,Adelaide,7,187,18.3,8.0,10.3,0.7,7.0
2023-07-07,Adelaide,7,188,16.5,4.9,11.6,1.3,6.9
2023-07-08,Adelaide,7,189,16.1,9.7,6.4,1.5,6.0
2023-07-09,Adelaide,7,190,15.6,5.0,10.6,0.0,7.1
2023-07-10,Adelaide,7,191,14.9,4.9,10.0,0.6,7.8
2023-07-11,Adelaide,7,192,15.6,5.3,10.3,0.0,6.8
2023-07-12,Adelaide,7,193,14.6,8.0,6.6,0.0,7.0
2023-07-13,Adelaide,7,194,9.5,0.3,9.2,1.3,7.6
2023-07-14,Adelaide,7,195,17.6,10.8,6.8,0.0,7.7
2023-07-15,Adelaide,7,196,13.4,2.9,10.5,2.5,6.3
2023-07-16,Adelaide,7,197,11.7,1.9,9.8,0.0,7.9
2023-07-17,Adelaide,7,198,14.0,5.2,8.8,0.1,7.5
2023-07-18,Adelaide,7,199,15.2,9.1,6.1,0.7,5.9
2023-07-19,Adelaide,7,200,16.2,5.8,10.4,0.0,6.5
2023-07-20,Adelaide,7,201,14.2,5.7,8.5,0.0,6.2
2023-07-21,Adelaide,7,202,13.6,6.7,6.9,0.0,7.6
2023-07-22,Adelaide,7,203,16.2,7.1,9.1,0.0,6.2
2023-07-23,Adelaide,7,204,16.2,6.6,9.6,0.1,6.7
2023-07-24,Adelaide,7,205,13.3,2.4,10.9,0.0,6.4
2023-07-25,Adelaide,7,206,8.5,1.9,6.6,0.0,7.1
2023-07-26,Adelaide,7,207,13.4,5.5,7.9,0.0,6.9
2023-07-27,Adelaide,7,208,14.8,6.5,8.3,0.0,7.8
2023-07-28,Adelaide,7,209,17.3,10.5,6.8,0.6,7.5
2023-07-29,Adelaide,7,210,10.8,4.2,6.6,1.3,6.5
2023-07-30,Adelaide,7,211,13.3,4.7,8.6,0.6,6.9
2023-07-31,Adelaide,7,212,14.4,6.4,8.0,0.8,6.5
2023-08-01,Adelaide,8,213,14.7,7.5,7.2,3.6,6.3
2023-08-02,Adelaide,8,214,18.1,7.0,11.1,0.6,7.8
2023-08-03,Adelaide,8,215,17.9,11.5,6.4,0.1,6.3
2023-08-04,Adelaide,8,216,15.2,5.1,10.1,0.0,5.9
2023-08-05,Adelaide,8,217,18.3,9.1,9.2,0.0,7.0
2023-08-06,Adelaide,8,218,16.6,9.1,7.5,1.0,7.2
2023-08-07,Adelaide,8,219,15.2,6.1,9.1,0.0,6.1
2023-08-08,Adelaide,8,220,15.6,5.0,10.6,0.0,6.9
2023-08-09,Adelaide,8,221,13.9,2.9,11.0,0.1,7.2
2023-08-10,Adelaide,8,222,14.1,7.8,6.3,0.0,6.2
2023-08-11,Adelaide,8,223,16.5,7.1,9.4,0.0,7.6
2023-08-12,Adelaide,8,224,17.8,11.0,6.8,0.0,6.2
2023-08-13,Adelaide,8,225,16.9,10.6,6.3,0.0,7.4
2023-08-14,Adelaide,8,226,13.9,7.0,6.9,0.0,6.6
2023-08-15,Adelaide,8,227,13.6,5.8,7.8,0.0,7.7
2023-08-16,Adelaide,8,228,13.2,2.2,11.0,8.1,7.6
2023-08-17,Adelaide,8,229,15.9,5.1,10.8,0.0,6.0
2023-08-18,Adelaide,8,230,15.0,3.3,11.7,0.0,6.4
2023-08-19,Adelaide,8,231,13.2,7.1,6.1,2.4,6.2
2023-08-20,Adelaide,8,232,19.0,9.8,9.2,0.0,6.5
2023-08-21,Adelaide,8,233,13.3,6.7,6.6,3.2,6.5
2023-08-22,Adelaide,8,234,15.5,6.9,8.6,0.0,6.2
2023-08-23,Adelaide,8,235,14.3,4.2,10.1,0.0,6.9
2023-08-24,Adelaide,8,236,16.2,10.1,6.1,0.8,7.6
2023-08-25,Adelaide,8,237,18.2,11.7,6.5,0.0,7.7
2023-08-26,Adelaide,8,238,13.1,5.5,7.6,0.0,6.2
2023-08-27,Adelaide,8,239,18.0,8.3,9.7,0.0,6.3
2023-08-28,Adelaide,8,240,17.0,10.4,6.6,0.0,7.7
2023-08-29,Adelaide,8,241,15.8,6.4,9.4,0.0,7.7
2023-08-30,Adelaide,8,242,16.2,9.9,6.3,0.0,6.8
2023-08-31,Adelaide,8,243,17.9,7.6,10.3,0.7,7.1
2023-09-01,Adelaide,9,244,14.2,7.4,6.8,0.0,7.4
2023-09-02,Adelaide,9,245,20.1,12.4,7.7,1.1,7.4
2023-09-03,Adelaide,9,246,20.4,9.2,11.2,0.2,7.7
2023-09-04,Adelaide,9,247,20.5,8.8,11.7,0.0,7.2
2023-09-05,Adelaide,9,248,20.4,10.9,9.5,0.0,7.5
2023-09-06,Adelaide,9,249,20.2,13.6,6.6,0.0,6.4
2023-09-07,Adelaide,9,250,20.6,14.5,6.1,0.0,7.5
2023-09-08,Adelaide,9,251,20.2,12.6,7.6,0.3,6.0
2023-09-09,Adelaide,9,252,18.7,8.1,10.6,0.0,6.4
2023-09-10,Adelaide,9,253,18.9,7.0,11.9,0.0,7.8
2023-09-11,Adelaide,9,254,22.6,11.0,11.6,0.0,6.7
2023-09-12,Adelaide,9,255,15.2,4.1,11.1,0.0,6.4
2023-09-13,Adelaide,9,256,23.6,16.5,7.1,0.0,7.7
2023-09-14,Adelaide,9,257,20.4,9.4,11.0,0.8,6.7
2023-09-15,Adelaide,9,258,24.0,12.9,11.1,0.1,6.9
2023-09-16,Adelaide,9,259,16.2,7.0,9.2,0.0,7.8
2023-09-17,Adelaide,9,260,18.3,10.4,7.9,0.0,7.1
2023-09-18,Adelaide,9,261,19.9,13.4,6.5,0.0,6.7
2023-09-19,Adelaide,9,262,15.2,5.3,9.9,0.0,6.8
2023-09-20,Adelaide,9,263,18.0,11.1,6.9,0.0,6.5
2023-09-21,Adelaide,9,264,17.9,5.9,12.0,0.0,6.7
2023-09-22,Adelaide,9,265,18.3,7.9,10.4,0.0,6.4
2023-09-23,Adelaide,9,266,20.4,12.4,8.0,1.1,6.3
2023-09-24,Adelaide,9,267,17.3,7.4,9.9,0.0,7.8
2023-09-25,Adelaide,9,268,19.9,9.3,10.6,0.0,6.7
2023-09-26,Adelaide,9,269,20.8,14.1,6.7,0.0,7.2
2023-09-27,Adelaide,9,270,16.1,9.5,6.6,2.9,7.1
2023-09-28,Adelaide,9,271,17.9,7.6,10.3,0.0,6.8
2023-09-29,Adelaide,9,272,14.3,6.6,7.7,0.0,7.4
2023-09-30,Adelaide,9,273,17.4,8.4,9.0,0.3,6.4
2023-10-01,Adelaide,10,274,15.9,6.6,9.3,0.0,6.7
2023-10-02,Adelaide,10,275,23.3,16.4,6.9,0.9,6.8
2023-10-03,Adelaide,10,276,26.0,15.8,10.2,0.0,6.8
2023-10-04,Adelaide,10,277,19.6,9.2,10.4,1.5,7.5
2023-10-05,Adelaide,10,278,22.3,10.3,12.0,0.3,7.3
2023-10-06,Adelaide,10,279,20.5,10.4,10.1,0.0,7.5
2023-10-07,Adelaide,10,280,21.4,12.8,8.6,0.8,6.2
2023-10-08,Adelaide,10,281,24.3,14.9,9.4,1.5,7.1
2023-10-09,Adelaide,10,282,19.7,11.7,8.0,0.0,6.8
2023-10-10,Adelaide,10,283,23.9,17.1,6.8,0.0,6.4
2023-10-11,Adelaide,10,284,21.4,14.7,6.7,0.0,7.3
2023-10-12,Adelaide,10,285,27.1,19.9,7.2,7.2,6.3
2023-10-13,Adelaide,10,286,25.2,15.9,9.3,0.0,6.5
2023-10-14,Adelaide,10,287,21.6,14.0,7.6,1.9,7.0
2023-10-15,Adelaide,10,288,21.4,15.3,6.1,0.0,5.9
2023-10-16,Adelaide,10,289,20.0,8.8,11.2,0.0,5.9
2023-10-17,Adelaide,10,290,27.2,17.4,9.8,0.0,6.9
2023-10-18,Adelaide,10,291,24.8,14.4,10.4,0.0,7.3
2023-10-19,Adelaide,10,292,24.0,12.0,12.0,0.0,7.1
2023-10-20,Adelaide,10,293,25.4,16.7,8.7,0.0,7.1
2023-10-21,Adelaide,10,294,27.3,18.7,8.6,3.2,7.6
2023-10-22,Adelaide,10,295,25.8,17.0,8.8,0.0,7.8
2023-10-23,Adelaide,10,296,20.4,12.7,7.7,0.4,6.8
2023-10-24,Adelaide,10,297,24.4,14.5,9.9,0.0,6.6
2023-10-25,Adelaide,10,298,22.2,11.5,10.7,0.0,7.1
2023-10-26,Adelaide,10,299,18.9,12.5,6.4,0.4,6.5
2023-10-27,Adelaide,10,300,22.3,10.9,11.4,0.0,6.5
2023-10-28,Adelaide,10,301,20.5,13.7,6.8,0.2,7.0
2023-10-29,Adelaide,10,302,23.2,13.8,9.4,3.1,7.1
2023-10-30,Adelaide,10,303,17.5,8.9,8.6,0.1,7.8
2023-10-31,Adelaide,10,304,24.2,16.6,7.6,0.0,7.0
2023-11-01,Adelaide,11,305,27.7,15.7,12.0,0.8,7.6
2023-11-02,Adelaide,11,306,22.4,10.7,11.7,1.8,6.0
2023-11-03,Adelaide,11,307,29.4,18.5,10.9,0.0,6.8
2023-11-04,Adelaide,11,308,27.2,18.0,9.2,0.0,7.6
2023-11-05,Adelaide,11,309,24.9,16.8,8.1,0.0,7.8
2023-11-06,Adelaide,11,310,22.3,13.2,9.1,0.2,6.9
2023-11-07,Adelaide,11,311,25.9,14.6,11.3,0.0,7.5
2023-11-08,Adelaide,11,312,24.5,17.1,7.4,0.0,7.6
2023-11-09,Adelaide,11,313,23.7,12.9,10.8,3.9,7.5
2023-11-10,Adelaide,11,314,26.6,17.2,9.4,0.0,7.4
2023-11-11,Adelaide,11,315,30.9,22.7,8.2,0.0,6.7
2023-11-12,Adelaide,11,316,25.4,18.4,7.0,0.0,6.0
2023-11-13,Adelaide,11,317,25.2,15.8,9.4,0.0,6.6
2023-11-14,Adelaide,11,318,28.0,20.6,7.4,0.2,7.8
2023-11-15,Adelaide,11,319,25.0,14.9,10.1,0.0,6.2
2023-11-16,Adelaide,11,320,27.9,18.9,9.0,0.1,7.1
2023-11-17,Adelaide,11,321,24.6,16.7,7.9,0.0,6.8
2023-11-18,Adelaide,11,322,26.6,16.8,9.8,0.0,6.4
2023-11-19,Adelaide,11,323,28.0,18.7,9.3,0.0,6.4
2023-11-20,Adelaide,11,324,26.3,19.3,7.0,2.7,7.1
2023-11-21,Adelaide,11,325,24.6,18.1,6.5,0.0,7.8
2023-11-22,Adelaide,11,326,27.9,17.4,10.5,0.0,6.6
2023-11-23,Adelaide,11,327,26.5,18.1,8.4,0.1,7.2
2023-11-24,Adelaide,11,328,28.1,19.6,8.5,0.0,5.9
2023-11-25,Adelaide,11,329,24.4,16.8,7.6,0.0,7.3
2023-11-26,Adelaide,11,330,25.9,17.8,8.1,0.0,6.1
2023-11-27,Adelaide,11,331,23.8,12.0,11.8,0.8,7.7
2023-11-28,Adelaide,11,332,25.1,17.3,7.8,0.0,6.2
2023-11-29,Adelaide,11,333,26.1,18.0,8.1,0.0,7.1
2023-11-30,Adelaide,11,334,29.8,18.0,11.8,3.3,7.3
2023-12-01,Adelaide,12,335,27.0,16.2,10.8,0.0,7.7
2023-12-02,Adelaide,12,336,27.8,19.8,8.0,0.0,7.8
2023-12-03,Adelaide,12,337,23.1,14.8,8.3,0.0,6.1
2023-12-04,Adelaide,12,338,30.1,21.0,9.1,0.0,6.3
2023-12-05,Adelaide,12,339,28.5,19.6,8.9,0.1,7.5
2023-12-06,Adelaide,12,340,32.9,24.6,8.3,0.0,6.2
2023-12-07,Adelaide,12,341,29.3,22.2,7.1,0.0,6.6
2023-12-08,Adelaide,12,342,33.1,25.1,8.0,0.0,6.4
2023-12-09,Adelaide,12,343,27.5,19.9,7.6,0.0,7.8
2023-12-10,Adelaide,12,344,29.2,18.1,11.1,2.0,6.3
2023-12-11,Adelaide,12,345,27.9,18.2,9.7,0.0,6.9
2023-12-12,Adelaide,12,346,31.7,22.0,9.7,0.3,7.7
2023-12-13,Adelaide,12,347,31.0,23.5,7.5,0.5,6.5
2023-12-14,Adelaide,12,348,26.5,18.9,7.6,0.2,7.2
2023-12-15,Adelaide,12,349,28.0,17.9,10.1,3.6,6.8
2023-12-16,Adelaide,12,350,34.0,27.8,6.2,0.0,7.5
2023-12-17,Adelaide,12,351,28.2,16.3,11.9,0.0,6.3
2023-12-18,Adelaide,12,352,27.4,18.9,8.5,0.0,6.4
2023-12-19,Adelaide,12,353,29.6,20.0,9.6,0.0,7.1
2023-12-20,Adelaide,12,354,29.2,21.4,7.8,0.0,6.0
2023-12-21,Adelaide,12,355,26.9,18.1,8.8,0.0,6.6
2023-12-22,Adelaide,12,356,29.3,19.9,9.4,3.1,6.4
2023-12-23,Adelaide,12,357,27.2,16.5,10.7,1.4,5.9
2023-12-24,Adelaide,12,358,31.2,24.3,6.9,0.4,7.5
2023-12-25,Adelaide,12,359,28.4,18.7,9.7,6.3,7.8
2023-12-26,Adelaide,12,360,29.3,19.8,9.5,1.7,7.5
2023-12-27,Adelaide,12,361,30.8,22.4,8.4,0.0,6.5
2023-12-28,Adelaide,12,362,26.0,19.8,6.2,0.0,6.1
2023-12-29,Adelaide,12,363,29.5,17.5,12.0,0.6,7.0
2023-12-30,Adelaide,12,364,30.4,19.5,10.9,1.1,6.2
2023-12-31,Adelaide,12,365,27.4,18.5,8.9,0.2,7.9
2024-01-01,Adelaide,1,1,30.8,24.3,6.5,0.7,7.9
2024-01-02,Adelaide,1,2,29.8,18.4,11.4,0.0,7.1
2024-01-03,Adelaide,1,3,28.8,19.8,9.0,0.0,6.8
2024-01-04,Adelaide,1,4,26.2,14.6,11.6,2.7,6.8
2024-01-05,Adelaide,1,5,28.7,18.2,10.5,0.0,7.4
2024-01-06,Adelaide,1,6,32.3,22.6,9.7,0.0,6.3
2024-01-07,Adelaide,1,7,30.7,23.0,7.7,0.0,7.1
2024-01-08,Adelaide,1,8,26.3,19.4,6.9,0.0,7.3
2024-01-09,Adelaide,1,9,28.5,17.5,11.0,1.8,7.7
2024-01-10,Adelaide,1,10,31.8,23.0,8.8,0.0,6.7
2024-01-11,Adelaide,1,11,34.3,23.3,11.0,0.0,7.8
2024-01-12,Adelaide,1,12,29.3,19.1,10.2,0.0,6.1
2024-01-13,Adelaide,1,13,32.6,23.4,9.2,0.0,6.8
2024-01-14,Adelaide,1,14,26.9,20.5,6.4,0.0,7.0
2024-01-15,Adelaide,1,15,34.2,24.4,9.8,0.0,6.0
2024-01-16,Adelaide,1,16,31.8,24.9,6.9,0.0,6.2
2024-01-17,Adelaide,1,17,33.3,24.8,8.5,0.0,7.8
2024-01-18,Adelaide,1,18,32.7,22.5,10.2,3.6,7.7
2024-01-19,Adelaide,1,19,30.8,24.7,6.1,0.0,7.2
2024-01-20,Adelaide,1,20,30.7,19.3,11.4,0.9,7.1
2024-01-21,Adelaide,1,21,25.9,14.0,11.9,1.2,6.3
2024-01-22,Adelaide,1,22,29.8,19.2,10.6,0.0,6.3
2024-01-23,Adelaide,1,23,33.4,21.8,11.6,0.5,6.5
2024-01-24,Adelaide,1,24,31.1,20.6,10.5,0.4,7.5
2024-01-25,Adelaide,1,25,31.1,21.9,9.2,0.0,7.1
2024-01-26,Adelaide,1,26,34.1,23.0,11.1,0.0,7.2
2024-01-27,Adelaide,1,27,28.5,19.7,8.8,0.0,7.5
2024-01-28,Adelaide,1,28,28.8,19.7,9.1,0.0,6.5
2024-01-29,Adelaide,1,29,33.7,23.8,9.9,0.2,7.3
2024-01-30,Adelaide,1,30,33.3,23.4,9.9,0.5,6.1
2024-01-31,Adelaide,1,31,30.2,23.2,7.0,0.0,7.1
2024-02-01,Adelaide,2,32,29.6,22.9,6.7,0.5,7.2
2024-02-02,Adelaide,2,33,30.7,22.7,8.0,0.0,6.6
2024-02-03,Adelaide,2,34,30.7,19.7,11.0,0.9,7.0
2024-02-04,Adelaide,2,35,31.6,21.5,10.1,0.0,5.9
2024-02-05,Adelaide,2,36,26.1,19.0,7.1,0.0,7.0
2024-02-06,Adelaide,2,37,29.6,18.6,11.0,0.0,6.3
2024-02-07,Adelaide,2,38,27.5,16.0,11.5,0.0,6.2
2024-02-08,Adelaide,2,39,30.5,19.0,11.5,0.9,6.7
2024-02-09,Adelaide,2,40,31.8,21.6,10.2,2.2,7.1
2024-02-10,Adelaide,2,41,30.6,21.0,9.6,0.0,7.4
2024-02-11,Adelaide,2,42,31.9,25.5,6.4,0.0,6.8
2024-02-12,Adelaide,2,43,27.1,20.7,6.4,0.0,6.8
2024-02-13,Adelaide,2,44,29.3,19.3,10.0,0.0,6.7
2024-02-14,Adelaide,2,45,33.6,24.4,9.2,0.0,7.3
2024-02-15,Adelaide,2,46,26.0,16.4,9.6,0.0,6.4
2024-02-16,Adelaide,2,47,26.2,18.8,7.4,0.0,7.7
2024-02-17,Adelaide,2,48,26.9,20.5,6.4,0.0,7.2
2024-02-18,Adelaide,2,49,25.3,13.9,11.4,0.0,7.9
2024-02-19,Adelaide,2,50,30.7,22.8,7.9,0.0,6.5
2024-02-20,Adelaide,2,51,27.1,16.7,10.4,0.0,7.2
2024-02-21,Adelaide,2,52,33.4,25.7,7.7,0.0,6.5
2024-02-22,Adelaide,2,53,29.7,20.7,9.0,0.0,7.9
2024-02-23,Adelaide,2,54,31.1,19.3,11.8,0.0,7.5
2024-02-24,Adelaide,2,55,33.7,23.5,10.2,0.0,6.9
2024-02-25,Adelaide,2,56,22.8,15.1,7.7,5.4,6.8
2024-02-26,Adelaide,2,57,28.7,20.9,7.8,0.0,7.3
2024-02-27,Adelaide,2,58,30.5,19.9,10.6,0.0,6.5
2024-02-28,Adelaide,2,59,28.5,20.7,7.8,0.0,6.3
2024-02-29,Adelaide,2,60,25.9,14.6,11.3,0.0,7.3
2024-03-01,Adelaide,3,61,26.4,19.4,7.0,1.0,6.9
2024-03-02,Adelaide,3,62,26.5,17.6,8.9,0.0,6.3
2024-03-03,Adelaide,3,63,21.5,14.4,7.1,2.9,6.9
2024-03-04,Adelaide,3,64,23.6,13.7,9.9,1.0,7.7
2024-03-05,Adelaide,3,65,21.4,14.6,6.8,3.2,7.2
2024-03-06,Adelaide,3,66,28.5,17.0,11.5,0.0,7.8
2024-03-07,Adelaide,3,67,27.5,17.9,9.6,0.4,6.6
2024-03-08,Adelaide,3,68,27.3,17.3,10.0,0.0,6.2
2024-03-09,Adelaide,3,69,24.2,15.4,8.8,0.0,6.3
2024-03-10,Adelaide,3,70,27.9,16.1,11.8,0.0,7.0
2024-03-11,Adelaide,3,71,24.1,16.8,7.3,1.0,5.9
2024-03-12,Adelaide,3,72,28.4,19.1,9.3,0.7,6.3
2024-03-13,Adelaide,3,73,27.5,18.3,9.2,3.6,7.8
2024-03-14,Adelaide,3,74,24.4,17.2,7.2,0.0,6.1
2024-03-15,Adelaide,3,75,28.4,21.8,6.6,0.0,7.9
2024-03-16,Adelaide,3,76,26.5,20.4,6.1,0.0,7.4
2024-03-17,Adelaide,3,77,28.4,22.3,6.1,0.0,6.1
2024-03-18,Adelaide,3,78,25.8,18.3,7.5,0.3,7.8
2024-03-19,Adelaide,3,79,30.2,19.3,10.9,0.0,7.4
2024-03-20,Adelaide,3,80,29.4,18.4,11.0,0.2,6.5
2024-03-21,Adelaide,3,81,26.0,17.0,9.0,0.8,6.1
2024-03-22,Adelaide,3,82,22.5,14.4,8.1,0.0,5.9
2024-03-23,Adelaide,3,83,24.9,15.7,9.2,0.0,6.5
2024-03-24,Adelaide,3,84,27.4,20.7,6.7,0.0,7.8
2024-03-25,Adelaide,3,85,27.3,16.3,11.0,0.8,7.5
2024-03-26,Adelaide,3,86,24.1,18.1,6.0,0.0,7.2
2024-03-27,Adelaide,3,87,21.6,13.9,7.7,0.0,7.5
2024-03-28,Adelaide,3,88,27.8,17.8,10.0,0.0,6.9
2024-03-29,Adelaide,3,89,27.7,15.8,11.9,0.0,6.2
2024-03-30,Adelaide,3,90,29.2,22.7,6.5,0.0,7.6
2024-03-31,Adelaide,3,91,27.2,16.5,10.7,0.7,7.0
2024-04-01,Adelaide,4,92,23.2,16.5,6.7,0.0,7.7
2024-04-02,Adelaide,4,93,24.0,16.1,7.9,0.0,6.4
2024-04-03,Adelaide,4,94,19.7,13.5,6.2,0.0,5.9
2024-04-04,Adelaide,4,95,20.1,10.9,9.2,0.0,7.6
2024-04-05,Adelaide,4,96,25.1,13.3,11.8,2.7,6.8
2024-04-06,Adelaide,4,97,22.8,11.4,11.4,0.8,6.0
2024-04-07,Adelaide,4,98,24.2,14.0,10.2,0.0,6.5
2024-04-08,Adelaide,4,99,25.0,14.2,10.8,1.3,7.1
2024-04-09,Adelaide,4,100,22.6,11.5,11.1,0.0,7.2
2024-04-10,Adelaide,4,101,18.5,7.3,11.2,0.0,6.3
2024-04-11,Adelaide,4,102,24.6,17.4,7.2,1.0,5.9
2024-04-12,Adelaide,4,103,21.8,14.7,7.1,0.0,7.4
2024-04-13,Adelaide,4,104,22.3,14.6,7.7,0.0,7.0
2024-04-14,Adelaide,4,105,25.4,17.9,7.5,2.1,7.8
2024-04-15,Adelaide,4,106,19.4,8.4,11.0,0.0,7.0
2024-04-16,Adelaide,4,107,26.5,14.8,11.7,2.4,6.3
2024-04-17,Adelaide,4,108,22.3,13.8,8.5,0.2,7.7
2024-04-18,Adelaide,4,109,23.0,16.1,6.9,0.0,5.9
2024-04-19,Adelaide,4,110,23.4,15.5,7.9,0.0,6.6
2024-04-20,Adelaide,4,111,24.0,12.1,11.9,0.0,7.0
2024-04-21,Adelaide,4,112,20.6,12.6,8.0,0.0,6.7
2024-04-22,Adelaide,4,113,20.5,13.7,6.8,0.0,6.3
2024-04-23,Adelaide,4,114,24.0,17.3,6.7,0.0,5.9
2024-04-24,Adelaide,4,115,24.8,16.9,7.9,0.0,6.0
2024-04-25,Adelaide,4,116,20.5,12.3,8.2,2.4,6.5
2024-04-26,Adelaide,4,117,20.3,13.9,6.4,1.4,6.7
2024-04-27,Adelaide,4,118,23.8,17.1,6.7,0.0,5.9
2024-04-28,Adelaide,4,119,22.0,12.3,9.7,0.0,6.5
2024-04-29,Adelaide,4,120,28.3,22.2,6.1,2.1,6.8
2024-04-30,Adelaide,4,121,24.8,13.1,11.7,0.0,7.3
2024-05-01,Adelaide,5,122,17.3,6.5,10.8,0.0,7.6
2024-05-02,Adelaide,5,123,18.0,9.1,8.9,0.0,6.2
2024-05-03,Adelaide,5,124,19.7,11.5,8.2,1.8,5.9
2024-05-04,Adelaide,5,125,17.9,6.0,11.9,0.0,6.9
2024-05-05,Adelaide,5,126,18.5,11.6,6.9,0.0,6.5
2024-05-06,Adelaide,5,127,22.0,12.2,9.8,0.0,7.1
2024-05-07,Adelaide,5,128,17.3,8.5,8.8,0.0,7.3
2024-05-08,Adelaide,5,129,14.3,5.1,9.2,0.0,7.6
2024-05-09,Adelaide,5,130,16.8,10.1,6.7,0.0,6.7
2024-05-10,Adelaide,5,131,16.4,5.8,10.6,3.3,7.0
2024-05-11,Adelaide,5,132,19.6,12.8,6.8,0.0,7.8
2024-05-12,Adelaide,5,133,20.9,13.8,7.1,0.0,6.7
2024-05-13,Adelaide,5,134,19.6,11.3,8.3,0.0,6.4
2024-05-14,Adelaide,5,135,17.7,7.7,10.0,0.0,7.4
2024-05-15,Adelaide,5,136,16.8,5.0,11.8,1.1,7.4
2024-05-16,Adelaide,5,137,20.6,12.0,8.6,0.8,6.9
2024-05-17,Adelaide,5,138,19.6,7.9,11.7,0.0,6.9
2024-05-18,Adelaide,5,139,21.0,12.8,8.2,2.3,7.5
2024-05-19,Adelaide,5,140,20.5,11.4,9.1,0.0,6.9
2024-05-20,Adelaide,5,141,17.1,11.0,6.1,2.4,6.9
2024-05-21,Adelaide,5,142,17.3,6.2,11.1,0.0,6.6
2024-05-22,Adelaide,5,143,22.8,11.8,11.0,0.0,6.6
2024-05-23,Adelaide,5,144,16.1,4.6,11.5,0.0,7.6
2024-05-24,Adelaide,5,145,19.4,7.4,12.0,0.0,6.0
2024-05-25,Adelaide,5,146,17.0,6.2,10.8,0.0,7.0
2024-05-26,Adelaide,5,147,15.4,5.1,10.3,0.6,6.2
2024-05-27,Adelaide,5,148,22.5,11.2,11.3,0.0,7.0
2024-05-28,Adelaide,5,149,18.0,11.6,6.4,0.0,6.0
2024-05-29,Adelaide,5,150,20.2,12.4,7.8,0.0,7.6
2024-05-30,Adelaide,5,151,19.4,10.5,8.9,0.0,6.3
2024-05-31,Adelaide,5,152,20.6,10.5,10.1,0.0,7.9
2024-06-01,Adelaide,6,153,15.3,8.0,7.3,0.0,7.6
2024-06-02,Adelaide,6,154,16.0,6.6,9.4,0.0,7.2
2024-06-03,Adelaide,6,155,16.2,4.6,11.6,0.0,6.2
2024-06-04,Adelaide,6,156,14.5,5.3,9.2,0.0,7.3
2024-06-05,Adelaide,6,157,20.1,12.3,7.8,0.0,6.5
2024-06-06,Adelaide,6,158,18.9,7.6,11.3,0.0,6.7
2024-06-07,Adelaide,6,159,15.8,7.2,8.6,0.0,6.2
2024-06-08,Adelaide,6,160,19.1,8.8,10.3,6.3,7.3
2024-06-09,Adelaide,6,161,14.8,4.0,10.8,0.0,7.1
2024-06-10,Adelaide,6,162,21.2,14.1,7.1,2.1,6.1
2024-06-11,Adelaide,6,163,15.4,7.8,7.6,0.0,6.0
2024-06-12,Adelaide,6,164,19.6,11.5,8.1,0.0,6.2
2024-06-13,Adelaide,6,165,14.8,4.2,10.6,0.5,7.4
2024-06-14,Adelaide,6,166,16.1,7.3,8.8,0.0,6.3
2024-06-15,Adelaide,6,167,15.0,7.5,7.5,5.1,7.6
2024-06-16,Adelaide,6,168,17.4,6.4,11.0,0.0,6.3
2024-06-17,Adelaide,6,169,16.9,9.2,7.7,0.0,6.2
2024-06-18,Adelaide,6,170,16.2,9.8,6.4,7.6,7.8
2024-06-19,Adelaide,6,171,13.1,1.5,11.6,0.0,7.8
2024-06-20,Adelaide,6,172,15.9,9.5,6.4,0.2,7.6
2024-06-21,Adelaide,6,173,16.3,5.1,11.2,5.5,6.3
2024-06-22,Adelaide,6,174,13.3,3.3,10.0,0.0,7.8
2024-06-23,Adelaide,6,175,17.2,7.4,9.8,0.0,6.0
2024-06-24,Adelaide,6,176,17.0,8.0,9.0,0.0,7.6
2024-06-25,Adelaide,6,177,13.8,7.7,6.1,0.0,6.0
2024-06-26,Adelaide,6,178,20.8,12.7,8.1,1.4,6.4
2024-06-27,Adelaide,6,179,16.2,4.6,11.6,0.0,7.1
